bacterium_id,time_s,x_um,y_um,heading_rad,speed_um_s,motor_state,is_tumble,tumble_angle_rad,attractant_conc_uM,repellent_conc_uM,net_signal,signal_delta,tumble_probability,energy_level,dist_to_attractant_center_um,dist_to_repellent_center_um
86,2.2,67.306,30.559,0.1004,18.667,CCW,0,0.0,686.3626,24.8758,673.9247,-24.512,0.1,94.9,26.027,51.044
86,2.3,69.419,30.739,0.1004,20.712,CCW,0,0.0,659.9459,26.2437,646.824,-12.0377,0.1,94.7,27.351,50.385
86,2.4,71.788,30.53,0.1004,21.723,CCW,0,0.0,622.2983,26.7504,608.9231,-27.1007,0.1,94.5,29.22,50.147
86,2.5,74.017,30.941,0.1004,21.172,CCW,0,0.0,593.1821,28.3387,579.0128,-37.901,0.1,94.3,30.66,49.423
86,2.6,76.453,31.156,0.1004,18.055,CCW,0,0.0,556.527,29.3608,541.8466,-29.9103,0.1,94.1,32.479,48.973
86,2.7,78.177,31.058,0.1004,17.553,CCW,0,0.0,527.0652,29.3522,512.3891,-37.1661,0.1,93.9,33.953,48.976
86,2.8,79.983,31.405,0.1004,19.768,CCW,0,0.0,500.818,30.2401,485.6979,-29.4575,0.1,93.7,35.281,48.595
86,2.9,82.153,31.402,0.1004,18.956,CCW,0,0.0,464.6344,30.1212,449.5737,-26.6912,0.1,93.5,37.144,48.645
86,3.0,83.739,31.458,0.1004,19.361,CCW,0,0.0,438.9267,30.0258,423.9138,-36.1242,0.1,93.3,38.499,48.686
86,3.1,86.1,31.954,0.1004,20.109,CCW,0,0.0,404.5742,30.6244,389.2621,-25.66,0.1,93.1,40.359,48.432
86,3.2,87.54,32.623,0.1004,20.784,CCW,0,0.0,386.4853,31.7264,370.6221,-34.6517,0.1,92.9,41.367,47.974
86,3.3,89.426,32.606,0.1004,18.273,CCW,0,0.0,356.4257,30.8865,340.9824,-18.64,0.1,92.7,43.092,48.322
86,3.4,91.503,32.727,0.1004,21.813,CCW,0,0.0,325.4058,30.1041,310.3538,-29.6396,0.1,92.5,44.954,48.653
86,3.5,94.07,32.8,0.1004,20.692,CCW,0,0.0,288.4115,28.7211,274.051,-30.6287,0.1,92.3,47.308,49.253
86,3.6,95.596,32.917,0.1004,14.948,CCW,0,0.0,267.9012,27.9455,253.9284,-36.3028,0.1,92.1,48.691,49.599
86,3.7,97.906,33.01,0.1004,20.336,CCW,0,0.0,238.0381,26.4542,224.811,-20.1225,0.1,91.9,50.829,50.285
86,3.8,99.881,33.393,0.1004,20.926,CCW,0,0.0,215.3488,25.6443,202.5267,-29.1174,0.1,91.7,52.573,50.67
86,3.9,100.0,33.667,0.1004,18.658,CCW,0,0.0,215.0072,26.0745,201.97,-22.2843,0.1,91.5,52.6,50.465
86,4.0,100.0,34.13,0.1004,20.594,CCW,0,0.0,216.7921,26.9786,203.3028,-0.5567,0.1,91.3,52.458,50.041
86,4.1,100.0,34.424,0.1004,20.785,CCW,0,0.0,217.9089,27.5654,204.1263,1.3329,0.0993,91.1,52.37,49.771
86,4.2,100.0,34.338,0.1004,22.853,CCW,0,0.0,217.5836,27.3927,203.8873,0.8234,0.0996,90.9,52.396,49.85
86,4.3,100.0,34.072,0.1004,18.439,CCW,0,0.0,216.573,26.8654,203.1403,-0.239,0.1,90.7,52.476,50.093
86,4.4,100.0,34.304,0.1004,18.932,CCW,0,0.0,217.4572,27.326,203.7942,-0.747,0.1,90.5,52.406,49.881
86,4.5,100.0,34.668,0.1004,20.686,CCW,0,0.0,218.8235,28.0587,204.7942,0.6539,0.0997,90.3,52.298,49.548
86,4.6,100.0,35.509,0.1004,24.12,CCW,0,0.0,221.8944,29.8069,206.991,1.0,0.0995,90.1,52.058,48.78
86,4.7,100.0,36.075,0.1004,18.051,CCW,0,0.0,223.8857,31.0243,208.3736,2.1968,0.0989,89.9,51.903,48.264
86,4.8,100.0,36.562,0.1004,20.582,CCW,0,0.0,225.5509,32.0994,209.5012,1.3826,0.0993,89.7,51.774,47.821
86,4.9,100.0,36.807,0.1004,18.688,CCW,0,0.0,226.3701,32.6492,210.0455,1.1276,0.0994,89.5,51.711,47.599
86,5.0,100.0,36.807,1.1365,0.0,CW,1,1.0395,226.3701,32.6492,210.0455,0.5443,0.0997,88.8,51.711,47.599
86,5.1,100.0,36.807,3.4348,0.0,CW,1,2.4828,226.3701,32.6492,210.0455,0.0,0.1,88.1,51.711,47.599
86,5.2,98.48,36.534,3.4348,19.846,CCW,0,0.0,245.0144,33.573,228.2279,0.0,0.1,87.9,50.315,47.231
86,5.3,96.749,36.07,3.4348,20.464,CCW,0,0.0,266.6133,34.1242,249.5512,18.1824,0.0913,87.7,48.78,47.015
86,5.4,94.785,35.139,3.4348,19.739,CCW,0,0.0,290.2587,33.5634,273.477,21.3233,0.0899,87.5,47.187,47.235
86,5.5,93.181,34.889,3.4348,15.837,CCW,0,0.0,312.6284,34.1696,295.5436,23.9258,0.0887,87.3,45.749,46.997
86,5.6,91.405,34.609,3.4348,18.574,CCW,0,0.0,338.2306,34.6728,320.8942,22.0665,0.0896,87.1,44.173,46.802
86,5.7,89.223,34.368,3.4348,19.537,CCW,0,0.0,371.4045,35.3196,353.7447,25.3507,0.0881,86.9,42.224,46.555
86,5.8,89.223,34.368,6.036,0.0,CW,1,2.6555,371.4045,35.3196,353.7447,32.8505,0.0849,86.2,42.224,46.555
86,5.9,91.242,33.922,6.036,20.415,CCW,0,0.0,336.7058,33.0722,320.1698,0.0,0.1,86.0,44.265,47.429
87,0.0,20.662,70.889,3.1535,17.826,CCW,0,0.0,486.4526,11.1907,480.8573,0.0,0.1,99.8,36.015,60.034
87,0.1,17.512,70.237,3.1535,25.566,CCW,0,0.0,443.1361,8.1521,439.0601,-25.8627,0.1,99.6,38.275,63.246
87,0.2,15.392,69.818,3.1535,21.286,CCW,0,0.0,413.2972,6.5275,410.0335,-41.7972,0.1,99.4,39.881,65.405
87,0.3,13.654,70.19,3.1535,21.76,CCW,0,0.0,382.7448,5.4733,380.0081,-29.0266,0.1,99.2,41.578,67.067
87,0.4,11.263,70.366,3.1535,18.339,CCW,0,0.0,345.0469,4.2385,342.9277,-30.0253,0.1,99.0,43.765,69.409
87,0.5,9.304,70.135,3.1535,19.505,CCW,0,0.0,318.1247,3.3944,316.4275,-37.0805,0.1,98.8,45.404,71.381
87,0.6,7.114,69.873,3.1535,21.455,CCW,0,0.0,289.0396,2.6284,287.7254,-26.5001,0.1,98.6,47.267,73.586
87,0.7,4.751,69.847,3.1535,19.553,CCW,0,0.0,257.6037,1.9856,256.611,-28.7021,0.1,98.4,49.411,75.931
87,0.8,2.151,70.126,3.1535,21.318,CCW,0,0.0,223.8028,1.4505,223.0775,-31.1144,0.1,98.2,51.909,78.473
87,0.9,0.308,69.861,3.1535,19.182,CCW,0,0.0,203.7277,1.1451,203.1551,-33.5334,0.1,98.0,53.514,80.334
87,1.0,0.0,69.961,3.1535,18.536,CCW,0,0.0,199.8392,1.1026,199.2879,-19.9224,0.1,97.8,53.837,80.627
87,1.1,0.0,69.889,3.1535,17.723,CCW,0,0.0,200.1573,1.1013,199.6066,-3.8673,0.1,97.6,53.811,80.636
87,1.2,0.0,70.047,3.1535,20.655,CCW,0,0.0,199.4575,1.1041,198.9054,0.3187,0.0998,97.4,53.869,80.617
87,1.3,0.0,69.163,3.1535,20.195,CCW,0,0.0,203.3345,1.088,202.7905,-0.7012,0.1,97.2,53.546,80.731
87,1.4,0.0,69.12,3.1535,21.9,CCW,0,0.0,203.5225,1.0872,202.9789,3.8851,0.0981,97.0,53.531,80.736
87,1.5,0.0,69.313,3.1535,19.093,CCW,0,0.0,202.6819,1.0908,202.1365,0.1884,0.0999,96.8,53.6,80.711
87,1.6,0.0,69.508,3.1535,23.947,CCW,0,0.0,201.8322,1.0945,201.285,-0.8424,0.1,96.6,53.671,80.685
87,1.7,0.0,69.296,3.1535,21.712,CCW,0,0.0,202.7598,1.0905,202.2146,-0.8515,0.1,96.4,53.594,80.713
87,1.8,0.0,69.425,3.1535,22.329,CCW,0,0.0,202.198,1.0929,201.6515,0.9295,0.0995,96.2,53.641,80.696
87,1.9,0.0,69.606,3.1535,20.822,CCW,0,0.0,201.4057,1.0962,200.8576,-0.563,0.1,96.0,53.706,80.672
87,2.0,0.0,69.94,3.1535,18.337,CCW,0,0.0,199.9321,1.1022,199.381,-0.7939,0.1,95.8,53.829,80.63
87,2.1,0.0,69.774,3.1535,22.69,CCW,0,0.0,200.6643,1.0993,200.1147,-1.4766,0.1,95.6,53.768,80.651
87,2.2,0.0,69.486,3.1535,20.891,CCW,0,0.0,201.9301,1.094,201.3831,0.7337,0.0996,95.4,53.663,80.688
87,2.3,0.0,69.876,3.1535,23.641,CCW,0,0.0,200.213,1.1011,199.6624,1.2684,0.0994,95.2,53.806,80.638
87,2.4,0.0,69.36,3.1535,17.945,CCW,0,0.0,202.4806,1.0917,201.9347,-1.7206,0.1,95.0,53.617,80.704
87,2.5,0.0,69.287,3.1535,20.83,CCW,0,0.0,202.7974,1.0904,202.2522,2.2723,0.0989,94.8,53.591,80.714
87,2.6,0.0,68.712,3.1535,19.496,CCW,0,0.0,205.2749,1.0794,204.7352,0.3175,0.0998,94.6,53.387,80.792
87,2.7,0.0,68.643,3.1535,19.468,CCW,0,0.0,205.5664,1.078,205.0274,2.4829,0.0988,94.4,53.363,80.802
87,2.8,0.0,68.643,5.8513,0.0,CW,1,2.4223,205.5664,1.078,205.0274,0.2922,0.0999,93.7,53.363,80.802
87,2.9,1.719,67.781,5.8513,20.895,CCW,0,0.0,229.7718,1.3186,229.1125,0.0,0.1,93.5,51.451,79.229
87,3.0,3.237,67.085,5.8513,20.07,CCW,0,0.0,252.3312,1.5697,251.5464,24.0851,0.0887,93.3,49.786,77.842
87,3.1,4.764,66.005,5.8513,20.043,CCW,0,0.0,278.2726,1.8464,277.3494,22.4339,0.0894,93.1,47.984,76.527
87,3.2,7.047,64.961,5.8513,21.596,CCW,0,0.0,316.8499,2.3624,315.6687,25.803,0.0879,92.9,45.484,74.487
87,3.3,8.984,64.145,5.8513,20.223,CCW,0,0.0,351.4104,2.8938,349.9636,38.3193,0.0826,92.7,43.387,72.765
87,3.4,10.18,63.551,5.8513,18.172,CCW,0,0.0,374.218,3.261,372.5875,34.2949,0.0842,92.5,42.062,71.731
87,3.5,11.71,62.659,5.8513,18.386,CCW,0,0.0,405.134,3.7695,403.2492,22.624,0.0893,92.3,40.328,70.457
87,3.6,11.71,62.659,1.2669,0.0,CW,1,1.7923,405.134,3.7695,403.2492,30.6617,0.0858,91.6,40.328,70.457
87,3.7,12.811,64.413,1.2669,20.455,CCW,0,0.0,413.2314,4.4482,411.0072,0.0,0.1,91.4,39.884,68.973
87,3.8,13.157,66.07,1.2669,21.121,CCW,0,0.0,407.5501,4.8003,405.1499,7.758,0.0962,91.2,40.195,68.279
87,3.9,13.157,66.07,3.3045,0.0,CW,1,1.9186,407.5501,4.8003,405.1499,-5.8573,0.1,90.5,40.195,68.279
87,4.0,10.664,66.34,3.3045,23.934,CCW,0,0.0,364.9661,3.6806,363.1258,0.0,0.1,90.3,42.595,70.669
87,4.1,8.241,66.173,3.3045,21.292,CCW,0,0.0,328.2077,2.7895,326.813,-42.0241,0.1,90.1,44.782,73.079
87,4.2,6.02,65.723,3.3045,16.392,CCW,0,0.0,297.6255,2.1315,296.5597,-36.3128,0.1,89.9,46.706,75.345
87,4.3,3.558,65.15,3.3045,22.534,CCW,0,0.0,265.5952,1.5638,264.8133,-30.2533,0.1,89.7,48.851,77.872
87,4.4,1.142,65.045,3.3045,23.681,CCW,0,0.0,234.1254,1.1555,233.5476,-31.7464,0.1,89.5,51.122,80.263
87,4.5,0.0,64.846,3.3045,19.6,CCW,0,0.0,220.6157,0.9946,220.1184,-31.2657,0.1,89.3,52.157,81.423
87,4.6,0.0,64.279,3.3045,20.459,CCW,0,0.0,222.6481,0.9808,222.1577,-13.4292,0.1,89.1,51.999,81.53
87,4.7,0.0,63.813,3.3045,17.402,CCW,0,0.0,224.2735,0.9692,223.7889,2.0394,0.099,88.9,51.873,81.621
87,4.8,0.0,63.549,3.3045,21.803,CCW,0,0.0,225.1752,0.9625,224.6939,1.6312,0.0992,88.7,51.803,81.674
87,4.9,0.0,62.99,3.3045,22.139,CCW,0,0.0,227.0386,0.9482,226.5645,0.905,0.0995,88.5,51.66,81.788
87,5.0,0.0,62.973,3.3045,20.204,CCW,0,0.0,227.0963,0.9478,226.6224,1.8706,0.0991,88.3,51.655,81.792
87,5.1,0.0,62.661,3.3045,17.453,CCW,0,0.0,228.1066,0.9397,227.6368,0.0579,0.1,88.1,51.578,81.857
87,5.2,0.0,62.674,3.3045,19.11,CCW,0,0.0,228.0635,0.94,227.5935,1.0144,0.0995,87.9,51.581,81.855
87,5.3,0.0,62.474,3.3045,20.24,CCW,0,0.0,228.7027,0.9348,228.2353,-0.0433,0.1,87.7,51.532,81.897
87,5.4,0.0,62.042,3.3045,20.809,CCW,0,0.0,230.0521,0.9234,229.5904,0.6418,0.0997,87.5,51.43,81.991
87,5.5,0.0,61.982,3.3045,21.109,CCW,0,0.0,230.2349,0.9218,229.774,1.3551,0.0993,87.3,51.416,82.004
87,5.6,0.0,61.982,5.4948,0.0,CW,1,2.4739,230.2349,0.9218,229.774,0.1836,0.0999,86.6,51.416,82.004
87,5.7,0.0,61.982,0.7236,0.0,CW,1,1.6432,230.2349,0.9218,229.774,0.0,0.1,85.9,51.416,82.004
87,5.8,1.785,62.728,0.7236,20.087,CCW,0,0.0,251.2085,1.1802,250.6185,0.0,0.1,85.7,49.866,80.099
87,5.9,4.06,64.07,0.7236,21.234,CCW,0,0.0,277.3572,1.6191,276.5477,20.8445,0.0901,85.5,48.046,77.592
88,0.0,12.403,50.993,3.6287,18.451,CCW,0,0.0,455.7264,2.6371,454.4079,0.0,0.1,99.8,37.611,73.558
88,0.1,10.533,50.01,3.6287,20.088,CCW,0,0.0,420.8934,2.0508,419.868,-36.276,0.1,99.6,39.467,75.664
88,0.2,8.793,48.817,3.6287,19.74,CCW,0,0.0,389.024,1.5905,388.2287,-34.5399,0.1,99.4,41.224,77.735
88,0.3,7.262,47.613,3.6287,21.261,CCW,0,0.0,361.3539,1.2542,360.7267,-31.6393,0.1,99.2,42.804,79.622
88,0.4,5.607,46.938,3.6287,20.166,CCW,0,0.0,332.8468,0.9964,332.3487,-27.5019,0.1,99.0,44.499,81.409
88,0.5,3.305,45.958,3.6287,22.61,CCW,0,0.0,295.1097,0.7157,294.7518,-28.3781,0.1,98.8,46.869,83.91
88,0.6,1.834,45.058,3.6287,23.394,CCW,0,0.0,271.8714,0.5676,271.5876,-37.5968,0.1,98.6,48.419,85.62
88,0.7,1.834,45.058,5.8295,0.0,CW,1,2.4243,271.8714,0.5676,271.5876,-23.1642,0.1,97.9,48.419,85.62
88,0.8,3.113,44.376,5.8295,19.833,CCW,0,0.0,289.6959,0.64,289.3759,0.0,0.1,97.7,47.224,84.739
88,0.9,4.652,44.2,5.8295,17.33,CCW,0,0.0,313.1304,0.7643,312.7483,17.7883,0.0915,97.5,45.717,83.42
88,1.0,6.679,43.394,5.8295,20.702,CCW,0,0.0,344.0926,0.9283,343.6285,23.3723,0.089,97.3,43.821,81.951
88,1.1,8.485,42.398,5.8295,19.947,CCW,0,0.0,371.723,1.0786,371.1837,30.8802,0.0857,97.1,42.205,80.798
88,1.2,10.861,41.368,5.8295,25.841,CCW,0,0.0,409.649,1.3233,408.9873,27.5552,0.0871,96.9,40.08,79.201
88,1.3,12.163,40.194,5.8295,16.896,CCW,0,0.0,427.9404,1.418,427.2314,37.8037,0.0828,96.7,39.087,78.653
88,1.4,14.306,39.235,5.8295,21.136,CCW,0,0.0,461.9903,1.6758,461.1524,18.244,0.0913,96.5,37.282,77.315
88,1.5,14.306,39.235,1.28,0.0,CW,1,1.962,461.9903,1.6758,461.1524,33.921,0.0844,95.8,37.282,77.315
88,1.6,14.917,41.358,1.28,20.957,CCW,0,0.0,484.1801,2.0443,483.158,0.0,0.1,95.6,36.132,75.691
88,1.7,14.917,41.358,3.346,0.0,CW,1,1.8099,484.1801,2.0443,483.158,22.0056,0.0896,94.9,36.132,75.691
88,1.8,12.398,41.416,3.346,19.823,CCW,0,0.0,437.6008,1.5703,436.8156,0.0,0.1,94.7,38.57,77.838
88,1.9,11.109,41.274,3.346,17.813,CCW,0,0.0,413.7174,1.3523,413.0412,-46.3424,0.1,94.5,39.858,79.029
88,2.0,11.109,41.274,4.9753,0.0,CW,1,1.3978,413.7174,1.3523,413.0412,-23.7744,0.1,93.8,39.858,79.029
88,2.1,11.413,39.144,4.9753,24.294,CCW,0,0.0,409.5594,1.2209,408.949,0.0,0.1,93.6,40.085,79.834
88,2.2,11.575,37.53,4.9753,17.036,CCW,0,0.0,403.8647,1.116,403.3067,-4.0922,0.1,93.4,40.398,80.534
88,2.3,12.878,35.64,4.9753,18.576,CCW,0,0.0,414.7228,1.1272,414.1592,-5.6422,0.1,93.2,39.803,80.456
88,2.4,14.035,34.001,4.9753,20.062,CCW,0,0.0,422.8183,1.1326,422.2521,10.8525,0.0947,93.0,39.363,80.42
88,2.5,14.852,32.068,4.9753,18.991,CCW,0,0.0,421.0709,1.0671,420.5374,8.0928,0.096,92.8,39.458,80.881
88,2.6,15.352,30.383,4.9753,17.048,CCW,0,0.0,414.486,0.9855,413.9933,-1.7147,0.1,92.6,39.816,81.493
88,2.7,15.918,28.713,4.9753,19.314,CCW,0,0.0,407.7542,0.9128,407.2978,-6.5441,0.1,92.4,40.184,82.079
88,2.8,16.487,26.503,4.9753,20.835,CCW,0,0.0,394.2838,0.8038,393.8818,-6.6954,0.1,92.2,40.93,83.041
88,2.9,16.779,24.212,4.9753,20.008,CCW,0,0.0,374.3357,0.6777,373.9968,-13.416,0.1,92.0,42.056,84.316
88,3.0,16.779,24.212,0.7018,0.0,CW,1,1.9071,374.3357,0.6777,373.9968,-19.885,0.1,91.3,42.056,84.316
88,3.1,16.779,24.212,2.895,0.0,CW,1,2.4607,374.3357,0.6777,373.9968,0.0,0.1,90.6,42.056,84.316
88,3.2,15.126,24.76,2.895,20.147,CCW,0,0.0,357.1483,0.6006,356.848,0.0,0.1,90.4,43.05,85.207
88,3.3,15.126,24.76,4.7435,0.0,CW,1,2.0273,357.1483,0.6006,356.848,-17.1488,0.1,89.7,43.05,85.207
88,3.4,15.034,22.686,4.7435,16.47,CCW,0,0.0,334.9687,0.4936,334.7219,0.0,0.1,89.5,44.37,86.634
88,3.5,14.992,20.946,4.7435,15.766,CCW,0,0.0,316.6928,0.418,316.4839,-22.1261,0.1,89.3,45.494,87.826
88,3.6,15.492,18.324,4.7435,21.899,CCW,0,0.0,295.5395,0.3417,295.3686,-18.238,0.1,89.1,46.841,89.247
88,3.7,15.817,16.417,4.7435,20.577,CCW,0,0.0,279.224,0.2918,279.0781,-21.1152,0.1,88.9,47.92,90.346
88,3.8,16.601,13.792,4.7435,21.222,CCW,0,0.0,259.7426,0.2407,259.6222,-16.2905,0.1,88.7,49.26,91.668
88,3.9,17.365,12.26,4.7435,17.961,CCW,0,0.0,250.8313,0.2207,250.721,-19.4559,0.1,88.5,49.893,92.26
88,4.0,16.837,10.712,4.7435,20.264,CCW,0,0.0,230.27,0.1766,230.1817,-8.9012,0.1,88.3,51.413,93.757
88,4.1,16.388,8.949,4.7435,19.073,CCW,0,0.0,209.3235,0.1384,209.2543,-20.5394,0.1,88.1,53.056,95.367
88,4.2,16.469,7.44,4.7435,16.794,CCW,0,0.0,195.7524,0.1174,195.6938,-20.9273,0.1,87.9,54.181,96.442
88,4.3,16.916,5.132,4.7435,18.906,CCW,0,0.0,177.9043,0.0935,177.8575,-13.5606,0.1,87.7,55.747,97.902
88,4.4,17.448,3.228,4.7435,20.776,CCW,0,0.0,164.6318,0.0783,164.5926,-17.8363,0.1,87.5,56.985,99.029
88,4.5,17.722,1.821,4.7435,20.818,CCW,0,0.0,154.3702,0.0676,154.3364,-13.2649,0.1,87.3,57.992,99.953
88,4.6,18.024,0.0,4.7435,19.404,CCW,0,0.0,141.2908,0.0553,141.2631,-10.2562,0.1,87.1,59.351,101.198
88,4.7,18.355,0.0,4.7435,17.127,CCW,0,0.0,142.9535,0.0572,142.925,-13.0733,0.1,86.9,59.173,100.996
88,4.8,18.485,0.0,4.7435,19.566,CCW,0,0.0,143.6074,0.0579,143.5784,1.6619,0.0992,86.7,59.103,100.916
88,4.9,18.485,0.0,0.9556,0.0,CW,1,2.4155,143.6074,0.0579,143.5784,0.6535,0.0997,86.0,59.103,100.916
88,5.0,19.426,1.528,0.9556,20.301,CCW,0,0.0,161.2786,0.077,161.2401,0.0,0.1,85.8,57.309,99.132
88,5.1,20.685,3.575,0.9556,24.517,CCW,0,0.0,187.3423,0.112,187.2863,17.6616,0.0915,85.6,54.906,96.742
88,5.2,21.589,5.089,0.9556,15.266,CCW,0,0.0,208.2601,0.1465,208.1868,26.0463,0.0878,85.4,53.143,94.992
88,5.3,22.703,6.96,0.9556,18.96,CCW,0,0.0,236.193,0.2027,236.0916,20.9005,0.0901,85.2,50.967,92.832
88,5.4,24.065,8.407,0.9556,19.674,CCW,0,0.0,263.2166,0.2711,263.081,27.9048,0.087,85.0,49.016,90.853
88,5.5,25.212,10.186,0.9556,19.427,CCW,0,0.0,294.6379,0.367,294.4544,26.9894,0.0874,84.8,46.9,88.745
88,5.6,26.424,12.184,0.9556,21.258,CCW,0,0.0,331.7894,0.5081,331.5353,31.3734,0.0855,84.6,44.563,86.425
88,5.7,27.965,14.258,0.9556,19.355,CCW,0,0.0,375.5164,0.7223,375.1553,37.0809,0.0831,84.4,41.988,83.843
88,5.8,30.066,16.444,0.9556,23.965,CCW,0,0.0,428.9954,1.0748,428.458,43.6199,0.0804,84.2,39.03,80.825
88,5.9,31.307,18.045,0.9556,20.137,CCW,0,0.0,467.0102,1.3921,466.3142,53.3028,0.0766,84.0,37.021,78.8
89,0.0,64.012,40.562,4.2741,20.683,CCW,0,0.0,853.3776,46.9719,829.8917,0.0,0.1,99.8,16.894,42.555
89,0.1,62.736,38.358,4.2741,21.572,CCW,0,0.0,847.5442,39.3545,827.867,4.0024,0.098,99.6,17.255,45.079
89,0.2,62.736,38.358,1.185,0.0,CW,1,2.9645,847.5442,39.3545,827.867,-2.0247,0.1,98.9,17.255,45.079
89,0.3,63.347,40.38,1.185,17.369,CCW,0,0.0,860.3754,45.6351,837.5578,0.0,0.1,98.7,16.453,42.977
89,0.4,64.454,42.183,1.185,19.756,CCW,0,0.0,860.6983,52.5035,834.4465,9.6908,0.0953,98.5,16.432,40.888
89,0.5,65.923,44.402,1.185,22.988,CCW,0,0.0,853.6312,61.9316,822.6654,-3.1113,0.1,98.3,16.878,38.28
89,0.6,66.174,46.233,1.185,21.903,CCW,0,0.0,857.9509,68.9377,823.4821,-11.7811,0.1,98.1,16.606,36.488
89,0.7,66.773,47.957,1.185,18.823,CCW,0,0.0,853.321,76.4754,815.0833,0.8167,0.0996,97.9,16.897,34.665
89,0.8,67.738,48.912,1.185,21.104,CCW,0,0.0,839.0703,81.8483,798.1462,-8.3988,0.1,97.7,17.772,33.419
89,0.9,68.484,50.193,1.185,18.707,CCW,0,0.0,827.0949,88.3631,782.9133,-16.9371,0.1,97.5,18.485,31.954
89,1.0,68.484,50.193,1.8689,0.0,CW,1,0.579,827.0949,88.3631,782.9133,-15.2329,0.1,96.8,18.485,31.954
89,1.1,68.131,51.645,1.8689,19.38,CCW,0,0.0,831.8299,93.9158,784.872,0.0,0.1,96.6,18.205,30.739
89,1.2,68.131,51.645,4.0927,0.0,CW,1,2.0703,831.8299,93.9158,784.872,1.9587,0.099,95.9,18.205,30.739
89,1.3,67.264,50.14,4.0927,18.425,CCW,0,0.0,847.3968,86.0785,804.3575,0.0,0.1,95.7,17.264,32.463
89,1.4,65.814,48.461,4.0927,21.907,CCW,0,0.0,869.1449,76.8252,830.7323,19.4856,0.0907,95.5,15.888,34.583
89,1.5,64.86,47.042,4.0927,20.137,CCW,0,0.0,880.2663,69.8226,845.355,26.3747,0.0876,95.3,15.151,36.269
89,1.6,64.019,45.462,4.0927,18.684,CCW,0,0.0,886.3685,62.7827,854.9771,14.6227,0.0929,95.1,14.735,38.056
89,1.7,63.66,44.001,4.0927,17.995,CCW,0,0.0,883.6855,57.2796,855.0457,9.6221,0.0953,94.9,14.919,39.534
89,1.8,62.236,42.325,4.0927,19.41,CCW,0,0.0,890.5602,49.9159,865.6023,0.0686,0.1,94.7,14.444,41.653
89,1.9,61.018,40.484,4.0927,17.637,CCW,0,0.0,888.9199,42.9852,867.4273,10.5566,0.0949,94.5,14.558,43.839
89,2.0,59.724,39.332,4.0927,18.533,CCW,0,0.0,890.6888,38.332,871.5229,1.825,0.0991,94.3,14.435,45.443
89,2.1,58.755,38.042,4.0927,17.772,CCW,0,0.0,885.1275,34.0857,868.0846,4.0955,0.098,94.1,14.82,47.03
89,2.2,57.413,35.839,4.0927,20.242,CCW,0,0.0,867.6708,27.9385,853.7015,-3.4383,0.1,93.9,15.984,49.602
89,2.3,56.728,34.366,4.0927,20.494,CCW,0,0.0,851.3477,24.5097,839.0928,-14.383,0.1,93.7,17.02,51.226
89,2.4,56.728,34.366,4.9867,0.0,CW,1,1.1098,851.3477,24.5097,839.0928,-14.6087,0.1,93.0,17.02,51.226
89,2.5,57.111,31.841,4.9867,20.505,CCW,0,0.0,809.5475,20.5688,799.2631,0.0,0.1,92.8,19.501,53.321
89,2.6,58.272,29.969,4.9867,19.136,CCW,0,0.0,770.3348,18.5071,761.0813,-39.8297,0.1,92.6,21.672,54.545
89,2.7,58.85,27.473,4.9867,20.633,CCW,0,0.0,722.2188,15.382,714.5279,-38.1818,0.1,92.4,24.203,56.625
89,2.8,58.764,25.821,4.9867,19.329,CCW,0,0.0,692.4872,13.3193,685.8275,-46.5534,0.1,92.2,25.718,58.193
89,2.9,59.053,23.609,4.9867,18.028,CCW,0,0.0,648.9042,11.0596,643.3744,-28.7003,0.1,92.0,27.901,60.156
89,3.0,59.053,23.609,1.1232,0.0,CW,1,2.3561,648.9042,11.0596,643.3744,-42.4531,0.1,91.3,27.901,60.156
89,3.1,60.083,25.111,1.1232,18.588,CCW,0,0.0,669.8991,13.0756,663.3612,0.0,0.1,91.1,26.854,58.391
89,3.2,60.684,26.686,1.1232,22.457,CCW,0,0.0,693.9356,15.2704,686.3004,19.9868,0.0905,90.9,25.645,56.705
89,3.3,61.967,28.661,1.1232,24.68,CCW,0,0.0,717.1128,18.7208,707.7524,22.9392,0.0892,90.7,24.465,54.414
89,3.4,63.005,31.16,1.1232,21.92,CCW,0,0.0,747.391,23.5462,735.6179,21.452,0.0898,90.5,22.893,51.713
89,3.5,63.968,32.683,1.1232,19.347,CCW,0,0.0,759.5802,27.155,746.0027,27.8655,0.087,90.3,22.248,49.959
89,3.6,64.816,34.142,1.1232,17.431,CCW,0,0.0,769.7718,30.9232,754.3102,10.3847,0.0949,90.1,21.702,48.306
89,3.7,65.399,35.847,1.1232,18.838,CCW,0,0.0,784.2555,35.4532,766.529,8.3075,0.0959,89.9,20.915,46.504
89,3.8,65.382,37.97,1.1232,17.729,CCW,0,0.0,809.0838,41.0234,788.5721,12.2187,0.0941,89.7,19.528,44.5
89,3.9,65.382,37.97,3.1057,0.0,CW,1,2.2341,809.0838,41.0234,788.5721,22.0432,0.0896,89.0,19.528,44.5
89,4.0,65.382,37.97,4.8022,0.0,CW,1,1.5489,809.0838,41.0234,788.5721,0.0,0.1,88.3,19.528,44.5
89,4.1,65.553,36.211,4.8022,19.821,CCW,0,0.0,786.6139,36.5027,768.3626,0.0,0.1,88.1,20.785,46.11
